id,line_no,counter,type,family,transcription,arithmetic,verdict,note,text
cd2e20b9,92,50,try-counter,,1,,,,s50:
cd2e20b9,92,50,pin,enumd,1,1,1,,"s50: B in {2,4} on EQ1: B = 4 fails (a=34, b=21: a*b = 714, result positions 1 and 3 are the same symbol but digits 7 != 4; a=34, b=25: a*b = 850, result positions 1 and 3 are the same symbol but digits 8 != 0) -> B = 2."
cd2e20b9,93,51,try-counter,,1,,,,s51:
cd2e20b9,93,51,pin,enumd,1,1,1,,"s51: C in {3,4} on EQ1: C = 3 fails (a=42, b=31: a*b = 1302, 4 digit(s) but the result has 3) -> C = 4."
cd2e20b9,94,52,try-counter,,1,,,,s52:
cd2e20b9,94,52,pin,enumd,1,1,1,,"s52: D in {1,3} on EQ1: D = 3 fails (a=42, b=43: a*b = 1806, 4 digit(s) but the result has 3) -> D = 1."
cd2e20b9,95,53,try-counter,,1,,,,s53:
cd2e20b9,95,53,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s53: y != a+b: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 ends 5 -> none matches -> drop."
cd2e20b9,96,54,try-counter,,1,,,,s54:
cd2e20b9,96,54,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s54: y != a+b+1: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 then +1 ends 6 -> none matches -> drop."
cd2e20b9,97,55,try-counter,,1,,,,s55:
cd2e20b9,97,55,pin,ones_res,1,1,0,"result ones letter is H, line pins G","s55: EQ2 ones: a ends 4, b ends 1 -> 4+1 then -1 ends 4 -> G = 4."
cd2e20b9,98,56,try-counter,,1,,,,s56:
cd2e20b9,98,56,bail,revise,1,,1,,"s56: contradiction: G = 4 and C = 4 collide. -> the assumed reading of the operator glyphs as the literal + - * signs is wrong. Revise to standard digit order; the operator glyphs are the literal + - * signs and each follows its own family: '+' add-family, '*' times-family, '-' minus-family -> each y example should follow a+b, a+b-1, a+b+1; each x example should follow a*b, a*b-1, a*b+1."
cd2e20b9,99,57,try-counter,,1,,,,s57:
cd2e20b9,99,57,pin,enumd,1,1,1,,"s57: B in {2,4} on EQ1: B = 4 fails (a=34, b=21: a*b = 714, result positions 1 and 3 are the same symbol but digits 7 != 4; a=34, b=25: a*b = 850, result positions 1 and 3 are the same symbol but digits 8 != 0) -> B = 2."
cd2e20b9,100,58,try-counter,,1,,,,s58:
cd2e20b9,100,58,pin,enumd,1,1,1,,"s58: C in {3,4} on EQ1: C = 3 fails (a=42, b=31: a*b = 1302, 4 digit(s) but the result has 3) -> C = 4."
cd2e20b9,101,59,try-counter,,1,,,,s59:
cd2e20b9,101,59,pin,enumd,1,1,1,,"s59: D in {1,3} on EQ1: D = 3 fails (a=42, b=43: a*b = 1806, 4 digit(s) but the result has 3) -> D = 1."
cd2e20b9,102,60,try-counter,,1,,,,s60:
cd2e20b9,102,60,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s60: y != a+b: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 ends 5 -> none matches -> drop."
cd2e20b9,103,61,try-counter,,1,,,,s61:
cd2e20b9,103,61,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s61: y != a+b+1: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 then +1 ends 6 -> none matches -> drop."
cd2e20b9,104,62,try-counter,,1,,,,s62:
cd2e20b9,104,62,pin,ones_res,1,1,0,"result ones letter is H, line pins G","s62: EQ2 ones: a ends 4, b ends 1 -> 4+1 then -1 ends 4 -> G = 4."
cd2e20b9,105,63,try-counter,,1,,,,s63:
cd2e20b9,105,63,bail,revise,1,,1,,"s63: contradiction: G = 4 and C = 4 collide. -> the assumed reading of the operator glyphs as the literal + - * signs is wrong. Revise to standard digit order; the operator glyphs are the literal + - * signs and each follows its own family: '+' add-family, '*' times-family, '-' minus-family -> each y example should follow a+b, a+b-1, a+b+1; each x example should follow a*b, a*b-1, a*b+1."
cd2e20b9,106,64,try-counter,,1,,,,s64:
cd2e20b9,106,64,pin,enumd,1,1,1,,"s64: B in {2,4} on EQ1: B = 4 fails (a=34, b=21: a*b = 714, result positions 1 and 3 are the same symbol but digits 7 != 4; a=34, b=25: a*b = 850, result positions 1 and 3 are the same symbol but digits 8 != 0) -> B = 2."
cd2e20b9,107,65,try-counter,,1,,,,s65:
cd2e20b9,107,65,pin,enumd,1,1,1,,"s65: C in {3,4} on EQ1: C = 3 fails (a=42, b=31: a*b = 1302, 4 digit(s) but the result has 3) -> C = 4."
cd2e20b9,108,66,try-counter,,1,,,,s66:
cd2e20b9,108,66,pin,enumd,1,1,1,,"s66: D in {1,3} on EQ1: D = 3 fails (a=42, b=43: a*b = 1806, 4 digit(s) but the result has 3) -> D = 1."
cd2e20b9,109,67,try-counter,,1,,,,s67:
cd2e20b9,109,67,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s67: y != a+b: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 ends 5 -> none matches -> drop."
cd2e20b9,110,68,try-counter,,1,,,,s68:
cd2e20b9,110,68,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s68: y != a+b+1: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 then +1 ends 6 -> none matches -> drop."
cd2e20b9,111,69,try-counter,,1,,,,s69:
cd2e20b9,111,69,pin,ones_res,1,1,0,"result ones letter is H, line pins G","s69: EQ2 ones: a ends 4, b ends 1 -> 4+1 then -1 ends 4 -> G = 4."
cd2e20b9,112,70,try-counter,,1,,,,s70:
cd2e20b9,112,70,bail,revise,1,,1,,"s70: contradiction: G = 4 and C = 4 collide. -> the assumed reading of the operator glyphs as the literal + - * signs is wrong. Revise to standard digit order; the operator glyphs are the literal + - * signs and each follows its own family: '+' add-family, '*' times-family, '-' minus-family -> each y example should follow a+b, a+b-1, a+b+1; each x example should follow a*b, a*b-1, a*b+1."
cd2e20b9,113,71,try-counter,,1,,,,s71:
cd2e20b9,113,71,pin,enumd,1,1,1,,"s71: B in {2,4} on EQ1: B = 4 fails (a=34, b=21: a*b = 714, result positions 1 and 3 are the same symbol but digits 7 != 4; a=34, b=25: a*b = 850, result positions 1 and 3 are the same symbol but digits 8 != 0) -> B = 2."
cd2e20b9,114,72,try-counter,,1,,,,s72:
cd2e20b9,114,72,pin,enumd,1,1,1,,"s72: C in {3,4} on EQ1: C = 3 fails (a=42, b=31: a*b = 1302, 4 digit(s) but the result has 3) -> C = 4."
cd2e20b9,115,73,try-counter,,1,,,,s73:
cd2e20b9,115,73,pin,enumd,1,1,1,,"s73: D in {1,3} on EQ1: D = 3 fails (a=42, b=43: a*b = 1806, 4 digit(s) but the result has 3) -> D = 1."
cd2e20b9,116,74,try-counter,,1,,,,s74:
cd2e20b9,116,74,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s74: y != a+b: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 ends 5 -> none matches -> drop."
cd2e20b9,117,75,try-counter,,1,,,,s75:
cd2e20b9,117,75,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s75: y != a+b+1: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 then +1 ends 6 -> none matches -> drop."
cd2e20b9,118,76,try-counter,,1,,,,s76:
cd2e20b9,118,76,pin,ones_res,1,1,0,"result ones letter is H, line pins G","s76: EQ2 ones: a ends 4, b ends 1 -> 4+1 then -1 ends 4 -> G = 4."
cd2e20b9,119,77,try-counter,,1,,,,s77:
cd2e20b9,119,77,bail,revise,1,,1,,"s77: contradiction: G = 4 and C = 4 collide. -> the assumed reading of the operator glyphs as the literal + - * signs is wrong. Revise to standard digit order; the operator glyphs are the literal + - * signs and each follows its own family: '+' add-family, '*' times-family, '-' minus-family -> each y example should follow a+b, a+b-1, a+b+1; each x example should follow a*b, a*b-1, a*b+1."
cd2e20b9,120,78,try-counter,,1,,,,s78:
cd2e20b9,120,78,pin,enumd,1,1,1,,"s78: B in {2,4} on EQ1: B = 4 fails (a=34, b=21: a*b = 714, result positions 1 and 3 are the same symbol but digits 7 != 4; a=34, b=25: a*b = 850, result positions 1 and 3 are the same symbol but digits 8 != 0) -> B = 2."
cd2e20b9,121,79,try-counter,,1,,,,s79:
cd2e20b9,121,79,pin,enumd,1,1,1,,"s79: C in {3,4} on EQ1: C = 3 fails (a=42, b=31: a*b = 1302, 4 digit(s) but the result has 3) -> C = 4."
cd2e20b9,122,80,try-counter,,1,,,,s80:
cd2e20b9,122,80,pin,enumd,1,1,1,,"s80: D in {1,3} on EQ1: D = 3 fails (a=42, b=43: a*b = 1806, 4 digit(s) but the result has 3) -> D = 1."
cd2e20b9,123,81,try-counter,,1,,,,s81:
cd2e20b9,123,81,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s81: y != a+b: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 ends 5 -> none matches -> drop."
cd2e20b9,124,82,try-counter,,1,,,,s82:
cd2e20b9,124,82,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s82: y != a+b+1: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 then +1 ends 6 -> none matches -> drop."
cd2e20b9,125,83,try-counter,,1,,,,s83:
cd2e20b9,125,83,pin,ones_res,1,1,0,"result ones letter is H, line pins G","s83: EQ2 ones: a ends 4, b ends 1 -> 4+1 then -1 ends 4 -> G = 4."
cd2e20b9,126,84,try-counter,,1,,,,s84:
cd2e20b9,126,84,bail,revise,1,,1,,"s84: contradiction: G = 4 and C = 4 collide. -> the assumed reading of the operator glyphs as the literal + - * signs is wrong. Revise to standard digit order; the operator glyphs are the literal + - * signs and each follows its own family: '+' add-family, '*' times-family, '-' minus-family -> each y example should follow a+b, a+b-1, a+b+1; each x example should follow a*b, a*b-1, a*b+1."
cd2e20b9,127,85,try-counter,,1,,,,s85:
cd2e20b9,127,85,pin,enumd,1,1,1,,"s85: B in {2,4} on EQ1: B = 4 fails (a=34, b=21: a*b = 714, result positions 1 and 3 are the same symbol but digits 7 != 4; a=34, b=25: a*b = 850, result positions 1 and 3 are the same symbol but digits 8 != 0) -> B = 2."
cd2e20b9,128,86,try-counter,,1,,,,s86:
cd2e20b9,128,86,pin,enumd,1,1,1,,"s86: C in {3,4} on EQ1: C = 3 fails (a=42, b=31: a*b = 1302, 4 digit(s) but the result has 3) -> C = 4."
cd2e20b9,129,87,try-counter,,1,,,,s87:
cd2e20b9,129,87,pin,enumd,1,1,1,,"s87: D in {1,3} on EQ1: D = 3 fails (a=42, b=43: a*b = 1806, 4 digit(s) but the result has 3) -> D = 1."
cd2e20b9,130,88,try-counter,,1,,,,s88:
cd2e20b9,130,88,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s88: y != a+b: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 ends 5 -> none matches -> drop."
cd2e20b9,131,89,try-counter,,1,,,,s89:
cd2e20b9,131,89,kill,onesenum,0,1,0,result-ones letter G != table H | 1 stated pair(s) actually match the target,"s89: y != a+b+1: EQ2 ones: a ends 4, b ends 1, result ends G in {0,5,6,7,8,9}; 4+1 then +1 ends 6 -> none matches -> drop."
cd2e20b9,132,90,try-counter,,1,,,,s90:
cd2e20b9,132,90,pin,ones_res,1,1,0,"result ones letter is H, line pins G","s90: EQ2 ones: a ends 4, b ends 1 -> 4+1 then -1 ends 4 -> G = 4."
cd2e20b9,133,91,try-counter,,1,,,,s91:
cd2e20b9,133,91,bail,contra-other,1,,1,,s91: contradiction: G = 4 and C = 4 collide. -> the assumed reading of the operator
d0e1010b,5,,table-scan,,1,,1,,EQ1 ''+^> chars: 1=' 2=' 3=+ 4=^ 5=> -> op + ; digits ' ' ^ > ; RHS !^& -> digits ! ^ &
d0e1010b,6,,table-scan,,1,,1,,EQ2 >^+>! chars: 1=> 2=^ 3=+ 4=> 5=! -> op + ; digits > ^ > ! ; RHS !%^ -> digits ! % ^
d0e1010b,7,,table-scan,,1,,1,,EQ3 '#*>| chars: 1=' 2=# 3=* 4=> 5=| -> op * ; digits ' # > | ; RHS >}&$ -> digits > } & $
d0e1010b,8,,table-scan,,1,,1,,EQ4 ^'*%| chars: 1=^ 2=' 3=* 4=% 5=| -> op * ; digits ^ ' % | ; RHS !$^# -> digits ! $ ^ #
d0e1010b,9,,table-scan,query,1,,1,,Query |&*$| chars: 1=| 2=& 3=* 4=$ 5=| -> op * ; digits | & $ |
d0e1010b,11,,union,digit-map,1,,1,,' -> A
d0e1010b,12,,union,digit-map,1,,1,,^ -> B
d0e1010b,13,,union,digit-map,1,,1,,> -> C
d0e1010b,14,,union,digit-map,1,,1,,! -> D
d0e1010b,15,,union,digit-map,1,,1,,& -> E
d0e1010b,16,,union,digit-map,1,,1,,% -> F
d0e1010b,17,,union,digit-map,1,,1,,# -> G
d0e1010b,18,,union,digit-map,1,,1,,| -> H
d0e1010b,19,,union,digit-map,1,,1,,} -> I
d0e1010b,20,,union,digit-map,1,,1,,$ -> J
d0e1010b,22,,union,op-map,1,,1,,+ -> x
d0e1010b,23,,union,op-map,1,,1,,* -> y
d0e1010b,24,,union,disjoint,1,,1,,Op glyphs: + * (the literal arithmetic signs) ; digit-position glyphs: ' ^ > ! & % # | } $ ; intersection: none -> disjoint. ok
d0e1010b,26,,routing,query-letters,1,,1,,Query: |&*$| -> HE y JH
d0e1010b,28,,routing,header,,,,,Routing check on the query operator y: is each y example RHS just the operand symbols written next to each other?
d0e1010b,29,,routing,example,1,,1,,EQ3 RHS >}&$ vs '#>| (in order) / >|'# (swapped) -> neither.
d0e1010b,30,,routing,conclusion,,,,,No single juxtaposition order survives -> y is a value rule.
d0e1010b,32,1,try-counter,,1,,,,s1:
d0e1010b,32,1,policy,literal,1,,,,"s1: the operator glyphs are the literal + - * signs -> each follows its own family: '+' add-family, '*' times-family, '-' minus-family."
d0e1010b,33,2,try-counter,,1,,,,s2:
d0e1010b,33,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
d0e1010b,34,3,try-counter,,1,,,,s3:
d0e1010b,34,3,kill,2mode,1,1,0,1 stated pair(s) actually match the target | 1 stated pair(s) actually match the target,"s3: y != a*b-1: standard: EQ4 ones: a ends A in {1,2}, b ends H in {4,5}, result ends G in {3,6}; 1*4 then -1 ends 3; 1*5 then -1 ends 4; 2*4 then -1 ends 7; 2*5 then -1 ends 9 -> none matches; little-endian: EQ4 ones: a ends B in {2,3}, b ends F in {4,7}, result ends D in {1,9}; 2*4 then -1 ends 7; 2*7 then -1 ends 3; 3*4 then -1 ends 1; 3*7 then -1 ends 0 -> none matches -> drop."
d0e1010b,35,4,try-counter,,1,,,,s4:
d0e1010b,35,4,kill,2mode,1,1,0,1 stated pair(s) actually match the target | 1 stated pair(s) actually match the target,"s4: y != a*b+1: standard: EQ4 ones: a ends A in {1,2}, b ends H in {4,5}, result ends G in {3,6}; 1*4 then +1 ends 5; 1*5 then +1 ends 6; 2*4 then +1 ends 9; 2*5 then +1 ends 1 -> none matches; little-endian: EQ4 ones: a ends B in {2,3}, b ends F in {4,7}, result ends D in {1,9}; 2*4 then +1 ends 9; 2*7 then +1 ends 5; 3*4 then +1 ends 3; 3*7 then +1 ends 2 -> none matches -> drop."
d0e1010b,36,5,try-counter,,1,,,,s5:
d0e1010b,36,5,kill,modekill,1,1,0,1 stated pair(s) actually match the target,"s5: little-endian order dies on y: a*b: EQ4 ones: a ends B in {2,3}, b ends F in {4,7}, result ends D in {1,9}; 2*4 ends 8; 2*7 ends 4; 3*4 ends 2; 3*7 ends 1 -> none matches -> standard order."
d0e1010b,37,6,try-counter,,1,,,,s6:
d0e1010b,37,6,pin,enumd,1,1,1,,"s6: A in {1,2} on EQ4: A = 2 fails (a=32, b=45: a*b = 1440, result digit 1 would be 1 but 1 is taken by D; a=32, b=74: a*b = 2368, result digit 1 would be 2 but 2 is taken by A; a=32, b=75: a*b = 2400, result digit 1 would be 2 but 2 is taken by A) -> A = 1."
d0e1010b,38,7,try-counter,,1,,,,s7:
d0e1010b,38,7,pin,enumd,1,1,1,,"s7: B in {2,3} on EQ4: B = 3 fails (a=31, b=45: a*b = 1395, result digit 1 would be 1 but 1 is taken by A; a=31, b=74: a*b = 2294, result digit 1 would be 2 but 2 is taken by D; a=31, b=75: a*b = 2325, result digit 1 would be 2 but 2 is taken by D) -> B = 2."
d0e1010b,39,8,try-counter,,1,,,,s8:
d0e1010b,39,8,pin,enumd,1,1,1,,"s8: F in {4,7} on EQ4: F = 4 fails (a=21, b=45: a*b = 945, 3 digit(s) but the result has 4) -> F = 7."
d0e1010b,40,9,try-counter,,1,,,,s9:
d0e1010b,40,9,pin,enumd,1,1,1,,"s9: H in {4,5} on EQ4: H = 4 fails (a = 21, b = 74, a*b = 1554, result digit 1 would be 1 but 1 is taken by A) -> H = 5."
d0e1010b,41,10,try-counter,,1,,,,s10:
d0e1010b,41,10,pin,copy,1,1,1,,s10: EQ4: 21 a*b 75 = 1575; result digit 2 is 5 -> J = 5.
d0e1010b,42,11,try-counter,,1,,,,s11:
d0e1010b,42,11,pin,copy,1,1,0,"result pos 3 letter is B, line pins D",s11: EQ4: 21 a*b 75 = 1575; result digit 3 is 7 -> D = 7.
d0e1010b,43,12,try-counter,,1,,,,s12:
d0e1010b,43,12,pin,copy,1,1,1,,s12: EQ4: 21 a*b 75 = 1575; result digit 4 is 5 -> G = 5.
d0e1010b,44,13,try-counter,,1,,,,s13:
d0e1010b,44,13,kill,onesenum,1,1,1,,"s13: x != a+b-1: EQ1 ones: a ends 1, b ends C in {3,4,6,8,9}, result ends E in {0}; 1+3 then -1 ends 3; 1+4 then -1 ends 4; 1+6 then -1 ends 6; 1+8 then -1 ends 8; 1+9 then -1 ends 9 -> none matches -> drop."
d0e1010b,45,14,try-counter,,1,,,,s14:
d0e1010b,45,14,kill,onesenum,1,1,0,1 stated pair(s) actually match the target,"s14: x != a+b+1: EQ1 ones: a ends 1, b ends C in {3,4,6,8,9}, result ends E in {0}; 1+3 then +1 ends 5; 1+4 then +1 ends 6; 1+6 then +1 ends 8; 1+8 then +1 ends 0; 1+9 then +1 ends 1 -> none matches -> drop."
d0e1010b,46,15,try-counter,,1,,,,s15:
d0e1010b,46,15,pin,enumd,1,1,1,,"s15: C in {3,4,6,8,9} on EQ1: C = 3 fails (a = 11, b = 23, a+b = 34, 2 digit(s) but the result has 3); C = 4 fails (a = 11, b = 24, a+b = 35, 2 digit(s) but the result has 3); C = 6 fails (a = 11, b = 26, a+b = 37, 2 digit(s) but the result has 3); C = 8 fails (a = 11, b = 28, a+b = 39, 2 digit(s) but the result has 3) -> C = 9."
d0e1010b,47,16,try-counter,,1,,,,s16:
d0e1010b,47,16,pin,eliml,0,1,1,result pos 2 letter is B not E | result pos 2 letter is B not E | result pos 2 letter is B not E,"s16: free digits for E: {0,3,4,6,8}: E = 3 fails (EQ1: a = 11, b = 29, a+b = 40, result digit 2 would be 0 but E = 3); E = 4 fails (EQ1: a = 11, b = 29, a+b = 40, result digit 1 would be 4 but 4 is taken by E); E = 6 fails (EQ1: a = 11, b = 29, a+b = 40, result digit 2 would be 0 but E = 6); E = 8 fails (EQ1: a = 11, b = 29, a+b = 40, result digit 2 would be 0 but E = 8) -> E = 0."
d0e1010b,48,17,try-counter,,1,,,,s17:
d0e1010b,48,17,pin,eliml,1,1,1,,"s17: free digits for I: {3,4,6,8}: I = 3 fails (EQ3: a = 16, b = 95, a*b = 1520, result digit 2 would be 5 but I = 3); I = 4 fails (EQ3: a = 16, b = 95, a*b = 1520, result digit 2 would be 5 but I = 4); I = 6 fails (EQ3: a = 16, b = 95, a*b = 1520, result digit 2 would be 5 but I = 6) -> I = 8."
d0e1010b,49,18,try-counter,,1,,,,s18:
d0e1010b,49,18,pin,eliml,1,1,1,,"s18: free digits for G: {3,4,6}: G = 3 fails (EQ3: a = 13, b = 95, a*b = 1235, result digit 2 would be 2 but I = 8); G = 4 fails (EQ3: a = 14, b = 95, a*b = 1330, result digit 2 would be 3 but I = 8) -> G = 6."
d0e1010b,50,19,try-counter,,1,,,,s19:
d0e1010b,50,19,pin,taken,1,,0,"listed digits [0, 1, 2, 5, 5, 6, 7, 8, 9] != all-but-3",s19: every digit but 3 is taken (E=0 A=1 B=2 G=6 H=5 J=5 D=7 I=8 C=9) -> F = 3.
d0e1010b,51,,Resolved,,1,,0,two query letters share one digit (collision),Resolved: standard order; y = a*b; H=5 E=0 J=5.
d0e1010b,52,,query-compute,operands,1,,1,,"Query operands: |& -> 50, $| -> 55."
d0e1010b,53,,query-compute,compute,1,1,,,Compute: 50 a*b 55 = 2750.
d0e1010b,54,,encode,,0,,1,"digit 5 encodes as '$' per pins, line wrote '|'",Encode digit by digit: 2=^ 7=! 5=| 0=& -> ^!|&.
d0e1010b,55,,boxed,,1,,,,\boxed{^!|&}
d0e1010b,57,,boxed,,1,,,,\boxed{^!|&}
d13e92ec,5,,table-scan,,1,,1,,EQ1 $^*&^ chars: 1=$ 2=^ 3=* 4=& 5=^ -> op * ; digits $ ^ & ^ ; RHS $^&^ -> digits $ ^ & ^
d13e92ec,6,,table-scan,,1,,1,,EQ2 @$+]$ chars: 1=@ 2=$ 3=+ 4=] 5=$ -> op + ; digits @ $ ] $ ; RHS @$]$ -> digits @ $ ] $
d13e92ec,7,,table-scan,,1,,1,,"EQ3 ?`-&! chars: 1=? 2=` 3=- 4=& 5=! -> op - ; digits ? ` & ! ; RHS -?[ -> leading - is the op glyph (sign), digits ? ["
d13e92ec,8,,table-scan,,1,,1,,EQ4 &&+?! chars: 1=& 2=& 3=+ 4=? 5=! -> op + ; digits & & ? ! ; RHS &&?! -> digits & & ? !
d13e92ec,9,,table-scan,,1,,1,,EQ5 !$-$! chars: 1=! 2=$ 3=- 4=$ 5=! -> op - ; digits ! $ $ ! ; RHS ?@ -> digits ? @
d13e92ec,10,,table-scan,query,1,,1,,Query @^-![ chars: 1=@ 2=^ 3=- 4=! 5=[ -> op - ; digits @ ^ ! [
d13e92ec,12,,union,digit-map,1,,1,,$ -> A
d13e92ec,13,,union,digit-map,1,,1,,^ -> B
d13e92ec,14,,union,digit-map,1,,1,,& -> C
d13e92ec,15,,union,digit-map,1,,1,,@ -> D
d13e92ec,16,,union,digit-map,1,,1,,] -> E
d13e92ec,17,,union,digit-map,1,,1,,? -> F
d13e92ec,18,,union,digit-map,1,,1,,` -> G
d13e92ec,19,,union,digit-map,1,,1,,! -> H
d13e92ec,20,,union,digit-map,1,,1,,[ -> I
d13e92ec,22,,union,op-map,1,,1,,* -> x
d13e92ec,23,,union,op-map,1,,1,,+ -> y
d13e92ec,24,,union,op-map,1,,1,,- -> z
d13e92ec,25,,union,disjoint,1,,1,,Op glyphs: * + - (the literal arithmetic signs) ; digit-position glyphs: $ ^ & @ ] ? ` ! [ ; intersection: none -> disjoint. ok
d13e92ec,27,,routing,query-letters,1,,1,,Query: @^-![ -> DB z HI
d13e92ec,29,,routing,header,,,,,Routing check on the query operator z: is each z example RHS just the operand symbols written next to each other?
d13e92ec,30,,routing,example,1,1,1,,"EQ3 RHS -?[ has 3 symbols, the operands have 4 -> not a juxtaposition."
d13e92ec,31,,routing,conclusion,,,,,No single juxtaposition order survives -> z is a value rule.
d13e92ec,33,1,try-counter,,1,,,,s1:
d13e92ec,33,1,policy,literal,1,,,,"s1: the operator glyphs are the literal + - * signs -> each follows its own family: '+' add-family, '*' times-family, '-' minus-family."
d13e92ec,34,2,try-counter,,1,,,,s2:
d13e92ec,34,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
d13e92ec,35,3,try-counter,,1,,,,s3:
d13e92ec,35,3,kill,sign,,,,,"s3: z != |a-b|, a mod b, b mod a: EQ3 result carries the sign glyph but |a-b|, a mod b, b mod a never go negative -> drop."
d13e92ec,36,4,try-counter,,1,,,,s4:
d13e92ec,36,4,kill,sign,1,,1,,s4: z != -|a-b|: EQ5 result has no sign glyph but -|a-b| always writes one -> drop.
d13e92ec,37,5,try-counter,,1,,,,s5:
d13e92ec,37,5,kill,2mode,1,1,0,2 stated pair(s) actually match the target,"s5: y != a+b-1: standard: EQ4 ones: a ends C in {1,2}, b ends H in {2,3}, result ends b's ones symbol; 1+2 then -1 ends 2; 1+3 then -1 ends 3; 2+3 then -1 ends 4 -> none matches; little-endian: EQ4 ones: a ends C in {1,2}, b ends F in {4,5,6}, result ends a's ones symbol; 1+4 then -1 ends 4; 1+5 then -1 ends 5; 1+6 then -1 ends 6; 2+4 then -1 ends 5; 2+5 then -1 ends 6; 2+6 then -1 ends 7 -> none matches -> drop."
d13e92ec,38,6,try-counter,,1,,,,s6:
d13e92ec,38,6,kill,2mode,1,1,1,,"s6: y != a+b+1: standard: EQ4 ones: a ends C in {1,2}, b ends H in {2,3}, result ends b's ones symbol; 1+2 then +1 ends 4; 1+3 then +1 ends 5; 2+3 then +1 ends 6 -> none matches; little-endian: EQ4 ones: a ends C in {1,2}, b ends F in {4,5,6}, result ends a's ones symbol; 1+4 then +1 ends 6; 1+5 then +1 ends 7; 1+6 then +1 ends 8; 2+4 then +1 ends 7; 2+5 then +1 ends 8; 2+6 then +1 ends 9 -> none matches -> drop."
d13e92ec,39,7,try-counter,,1,,,,s7:
d13e92ec,39,7,kill,modekill,1,1,1,,"s7: little-endian order dies on y: a+b: EQ4 ones: a ends C in {1,2}, b ends F in {4,5,6}, result ends a's ones symbol; 1+4 ends 5; 1+5 ends 6; 1+6 ends 7; 2+4 ends 6; 2+5 ends 7; 2+6 ends 8 -> none matches -> standard order."
d13e92ec,40,8,try-counter,,1,,,,s8:
d13e92ec,40,8,pin,enumd,1,1,1,,"s8: C in {1,2} on EQ4: C = 2 fails (a=22, b=43: a+b = 65, 2 digit(s) but the result has 4; a=22, b=53: a+b = 75, 2 digit(s) but the result has 4; a=22, b=63: a+b = 85, 2 digit(s) but the result has 4) -> C = 1."
d13e92ec,41,9,try-counter,,1,,,,s9:
d13e92ec,41,9,pin,enumd,1,1,1,,"s9: H in {2,3} on EQ4: H = 2 fails (a=11, b=42: a+b = 53, 2 digit(s) but the result has 4; a=11, b=52: a+b = 63, 2 digit(s) but the result has 4; a=11, b=62: a+b = 73, 2 digit(s) but the result has 4) -> H = 3."
d13e92ec,42,10,try-counter,,1,,,,s10:
d13e92ec,42,10,pin,enumd,1,1,1,,"s10: F in {4,5,6} on EQ4: F = 4 fails (a = 11, b = 43, a+b = 54, 2 digit(s) but the result has 4); F = 5 fails (a = 11, b = 53, a+b = 64, 2 digit(s) but the result has 4) -> F = 6."
d13e92ec,43,11,try-counter,,1,,,,s11:
d13e92ec,43,11,pin,copy,1,1,0,"value 74 has 2 digits, result has 4 -> pin does not follow | result pos 1 letter is C, line pins D",s11: EQ4: 11 a+b 63 = 74; result digit 1 is 7 -> D = 7.
d13e92ec,44,12,try-counter,,1,,,,s12:
